
Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
31469063,09/05/2015 12:00:00 AM,09/17/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11203,874 LENOX ROAD,LENOX ROAD,EAST 53 STREET,EAST 54 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,10/05/2015 04:11:12 PM,09/17/2015 12:00:00 AM,17 BROOKLYN,BROOKLYN,1004462,178120,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65555187672257,-73.92715495002959,"(40.65555187672257, -73.92715495002959)"
31469075,09/05/2015 12:00:00 AM,10/21/2015 04:38:39 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11207,519 WARWICK STREET,WARWICK STREET,SUTTER AVENUE,BLAKE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/05/2015 11:27:53 AM,10/21/2015 04:38:39 PM,05 BROOKLYN,BROOKLYN,1016122,183598,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67055347082744,-73.88510587613689,"(40.67055347082744, -73.88510587613689)"
31469076,09/05/2015 12:00:00 AM,08/04/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10026,312 WEST  114 STREET,WEST  114 STREET,8 AVENUE,MANHATTAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,10/05/2015 11:34:20 PM,09/05/2015 11:38:03 PM,10 MANHATTAN,MANHATTAN,996210,231947,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.803308768196025,-73.95679988851664,"(40.803308768196025, -73.95679988851664)"
31469077,09/05/2015 12:00:00 AM,07/15/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10460,1015 EAST  179 STREET,EAST  179 STREET,BRYANT AVENUE,BOSTON ROAD,,,ADDRESS,BRONX,,N/A,Pending,10/05/2015 11:03:55 PM,09/05/2015 11:11:58 PM,06 BRONX,BRONX,1017587,246019,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84187759131721,-73.87951526156954,"(40.84187759131721, -73.87951526156954)"
31469081,09/05/2015 12:00:00 AM,09/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10027,WEST 120 STREET,WEST 120 STREET,ADAM CLAYTON POWELL BOULEVARD,ST NICHOLAS AVENUE,,,BLOCKFACE,NEW YORK,,N/A,Closed,10/05/2015 04:06:12 PM,09/22/2015 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,997594,233024,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80626285462481,-73.95179867241538,"(40.80626285462481, -73.95179867241538)"
31469760,09/05/2015 12:00:00 AM,09/30/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10002,185-191 DELANCEY ST,DELANCEY ST,,,,,LATLONG,NEW YORK,,N/A,Closed,10/05/2015 09:21:03 PM,09/30/2015 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,988475,200535,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.717097975569665,-73.98475883133516,"(40.717097975569665, -73.98475883133516)"
31469762,09/05/2015 12:00:00 AM,07/13/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10027,1467 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 131 STREET,WEST 133 STREET,,,ADDRESS,NEW YORK,,N/A,Pending,10/05/2015 01:09:03 PM,09/05/2015 01:11:59 PM,09 MANHATTAN,MANHATTAN,997128,237003,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81718479255649,-73.9534743279133,"(40.81718479255649, -73.9534743279133)"
31469878,09/05/2015 12:00:00 AM,09/25/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10458,2427 WEBSTER AVENUE,WEBSTER AVENUE,EAST 187 STREET,EAST 188 STREET,,,ADDRESS,BRONX,,N/A,Closed,10/05/2015 05:27:34 PM,09/25/2015 12:00:00 AM,05 BRONX,BRONX,1013718,252440,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85951507984732,-73.89347015025339,"(40.85951507984732, -73.89347015025339)"
31469902,09/05/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11208,710 SHEPHERD AVENUE,SHEPHERD AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/05/2015 06:47:50 PM,09/22/2015 09:49:30 AM,05 BROOKLYN,BROOKLYN,1017959,182258,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6668686693019,-73.8784904556752,"(40.6668686693019, -73.8784904556752)"
31470006,09/06/2015 12:00:00 AM,09/10/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10027,232 WEST  120 STREET,WEST  120 STREET,7 AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,10/05/2015 11:51:59 PM,09/10/2015 12:00:00 AM,10 MANHATTAN,MANHATTAN,997592,233022,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.806257368197635,-73.95180590080824,"(40.806257368197635, -73.95180590080824)"
31470616,09/05/2015 12:00:00 AM,09/09/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11215,566 CARROLL STREET,CARROLL STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/05/2015 08:32:13 PM,09/09/2015 12:00:00 AM,06 BROOKLYN,BROOKLYN,988907,185515,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.675871351588924,-73.98321082927473,"(40.675871351588924, -73.98321082927473)"
31470628,09/05/2015 12:00:00 AM,09/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11378,53-49 72 PLACE,72 PLACE,53 ROAD,BEND,,,ADDRESS,Maspeth,,N/A,Closed,10/05/2015 07:15:16 PM,09/14/2015 12:00:00 AM,05 QUEENS,QUEENS,1014329,205237,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7299536926673,-73.8914727409871,"(40.7299536926673, -73.8914727409871)"
31470750,09/05/2015 12:00:00 AM,09/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11201,177 COLUMBIA HEIGHTS,COLUMBIA HEIGHTS,,,,,LATLONG,BROOKLYN,,N/A,Closed,10/05/2015 01:33:18 PM,09/14/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,985177,193259,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6971280345472,-73.99665696299859,"(40.6971280345472, -73.99665696299859)"
31470751,09/05/2015 12:00:00 AM,11/05/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10306,89 GUYON AVENUE,GUYON AVENUE,,,,,LATLONG,STATEN ISLAND,,N/A,Closed,10/05/2015 11:32:44 PM,11/05/2015 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,948769,145145,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.56499436488313,-74.12770196794561,"(40.56499436488313, -74.12770196794561)"
31470754,09/06/2015 12:00:00 AM,09/21/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10037,2333 5 AVENUE,5 AVENUE,WEST 141 STREET,BEND,,,ADDRESS,NEW YORK,,N/A,Closed,10/06/2015 01:22:10 AM,09/21/2015 12:00:00 AM,11 MANHATTAN,MANHATTAN,1002321,236854,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.816766732715145,-73.93471345108132,"(40.816766732715145, -73.93471345108132)"
31470773,09/05/2015 12:00:00 AM,09/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10461,1863 LURTING AVENUE,LURTING AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,10/05/2015 04:35:40 PM,09/22/2015 12:00:00 AM,11 BRONX,BRONX,1024428,249113,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85034122410502,-73.85477240091365,"(40.85034122410502, -73.85477240091365)"
31470776,09/05/2015 12:00:00 AM,09/18/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11222,,,,,OAK STREET,WEST STREET,INTERSECTION,BROOKLYN,,N/A,Closed,10/05/2015 11:35:38 AM,09/18/2015 12:00:00 AM,01 BROOKLYN,BROOKLYN,995643,204367,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.727609560994104,-73.9588946674607,"(40.727609560994104, -73.9588946674607)"
31471510,09/05/2015 12:00:00 AM,09/09/2015 01:00:55 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10474,539 COSTER STREET,COSTER STREET,,,,,LATLONG,BRONX,,N/A,Closed,10/05/2015 10:29:09 PM,09/09/2015 01:00:55 PM,Unspecified BRONX,BRONX,1015545,234964,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81154226530331,-73.8869469015013,"(40.81154226530331, -73.8869469015013)"
31471511,09/05/2015 12:00:00 AM,10/01/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10036,530 WEST   47 STREET,WEST   47 STREET,AMTRAK RAILROAD,11 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,10/05/2015 04:02:02 PM,10/01/2015 12:00:00 AM,04 MANHATTAN,MANHATTAN,985745,217405,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.763402814225294,-73.99460322173461,"(40.763402814225294, -73.99460322173461)"
31471512,09/05/2015 12:00:00 AM,09/09/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10473,1806 PATTERSON AVENUE,PATTERSON AVENUE,BEACH AVENUE,TAYLOR AVENUE,,,ADDRESS,BRONX,,N/A,Closed,10/05/2015 08:29:55 PM,09/09/2015 12:00:00 AM,09 BRONX,BRONX,1022573,235446,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81283752845732,-73.86155555794707,"(40.81283752845732, -73.86155555794707)"
31471513,09/05/2015 12:00:00 AM,09/18/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11216,217 LEXINGTON AVENUE,LEXINGTON AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/05/2015 04:41:40 PM,09/18/2015 12:00:00 AM,03 BROOKLYN,BROOKLYN,997130,189712,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.687383015728734,-73.9535576852,"(40.687383015728734, -73.9535576852)"
31471517,09/05/2015 12:00:00 AM,09/10/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10460,2094 BOSTON ROAD,BOSTON ROAD,EAST 179 STREET,EAST 180 STREET,,,ADDRESS,BRONX,,N/A,Closed,10/05/2015 09:21:36 AM,09/10/2015 12:00:00 AM,06 BRONX,BRONX,1017913,246186,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8423347203627,-73.8783362136519,"(40.8423347203627, -73.8783362136519)"
31471609,09/05/2015 12:00:00 AM,09/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11215,565 CARROLL ST,CARROLL ST,,,,,LATLONG,BROOKLYN,,N/A,Closed,10/05/2015 06:39:01 PM,09/22/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,989032,185526,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67590147746712,-73.98276017807571,"(40.67590147746712, -73.98276017807571)"
31471612,09/05/2015 12:00:00 AM,09/14/2015 03:42:53 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11212,829 SARATOGA AVENUE,SARATOGA AVENUE,LIVONIA AVENUE,RIVERDALE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/05/2015 09:31:22 AM,09/14/2015 03:42:53 PM,16 BROOKLYN,BROOKLYN,1007783,179910,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.660456828253864,-73.91517966161275,"(40.660456828253864, -73.91517966161275)"
31471732,09/05/2015 12:00:00 AM,09/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10024,CENTRAL PARK WEST,CENTRAL PARK WEST,,,,,LATLONG,NEW YORK,,N/A,Closed,10/05/2015 09:35:52 AM,09/22/2015 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,992597,225137,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78462131298514,-73.96985868588494,"(40.78462131298514, -73.96985868588494)"
31471739,09/06/2015 12:00:00 AM,09/23/2015 04:25:16 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11377,41-32 52 STREET,52 STREET,SKILLMAN AVENUE,43 AVENUE,,,ADDRESS,Woodside,,N/A,Closed,10/06/2015 01:06:18 AM,09/23/2015 04:25:16 PM,02 QUEENS,QUEENS,1008579,210929,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74559449995511,-73.9121985661502,"(40.74559449995511, -73.9121985661502)"
31472412,09/05/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11207,560 CENTRAL AVENUE,CENTRAL AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Assigned,10/05/2015 07:04:06 PM,09/05/2015 07:08:20 PM,Unspecified BROOKLYN,BROOKLYN,1008774,190707,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6900894568382,-73.91156850169537,"(40.6900894568382, -73.91156850169537)"
31472413,09/05/2015 12:00:00 AM,09/08/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10034,449 WEST 206TH STREET,WEST 206TH STREET,,,,,LATLONG,NEW YORK,,N/A,Closed,10/05/2015 09:08:25 AM,09/08/2015 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,1006722,253903,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86355115218052,-73.91875648751267,"(40.86355115218052, -73.91875648751267)"
31472418,09/05/2015 12:00:00 AM,07/15/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10031,622 WEST  137 STREET,WEST  137 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Pending,10/05/2015 08:18:06 PM,09/05/2015 08:24:01 PM,09 MANHATTAN,MANHATTAN,996757,238636,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.821667450043606,-73.95481163398917,"(40.821667450043606, -73.95481163398917)"
31472488,09/05/2015 12:00:00 AM,09/16/2015 10:56:28 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10462,,,,,NEWBOLD AVENUE,CROSS BRONX EXPRESSWAY,INTERSECTION,BRONX,,N/A,Closed,10/05/2015 02:47:09 PM,09/16/2015 10:56:28 AM,Unspecified BRONX,BRONX,1023728,242633,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83255869636164,-73.85734076553489,"(40.83255869636164, -73.85734076553489)"
31472489,09/05/2015 12:00:00 AM,09/22/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11215,888 UNION STREET,UNION STREET,8 AVENUE,GRAND ARMY PLAZA OVAL,,,ADDRESS,BROOKLYN,,N/A,Closed,10/05/2015 12:38:37 PM,09/22/2015 12:00:00 AM,06 BROOKLYN,BROOKLYN,991960,184539,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67319031874151,-73.97220543178271,"(40.67319031874151, -73.97220543178271)"
31472585,09/05/2015 12:00:00 AM,09/30/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10465,8 ALDEN PARK,ALDEN PARK,MILES AVENUE,BEND,,,ADDRESS,BRONX,,N/A,Closed,10/05/2015 04:15:19 PM,09/30/2015 12:00:00 AM,10 BRONX,BRONX,1037848,238777,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82190069852954,-73.80634713389702,"(40.82190069852954, -73.80634713389702)"
31473337,09/06/2015 12:00:00 AM,09/17/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11238,2-48 QUINCY ST,QUINCY ST,,,,,LATLONG,BROOKLYN,,N/A,Closed,10/06/2015 08:10:25 PM,09/17/2015 11:42:10 AM,Unspecified BROOKLYN,BROOKLYN,995007,189122,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68576643583268,-73.9612136753217,"(40.68576643583268, -73.9612136753217)"
31473349,09/06/2015 12:00:00 AM,09/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,10128,1 AVENUE,1 AVENUE,EAST 94 STREET,EAST 95 STREET,,,BLOCKFACE,NEW YORK,,N/A,Closed,10/06/2015 04:02:08 PM,09/14/2015 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
31473365,09/06/2015 12:00:00 AM,09/03/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238,258 ST JAMES PLACE,ST JAMES PLACE,FULTON STREET,LEFFERTS PLACE,,,ADDRESS,BROOKLYN,,N/A,Pending,10/06/2015 10:11:54 PM,09/03/2015 12:00:00 AM,02 BROOKLYN,BROOKLYN,994342,187931,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68249819610172,-73.96361323760219,"(40.68249819610172, -73.96361323760219)"
31473366,09/06/2015 12:00:00 AM,09/11/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11225,430 LEFFERTS AVENUE,LEFFERTS AVENUE,NEW YORK AVENUE,BROOKLYN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/06/2015 11:50:09 PM,09/11/2015 12:00:00 AM,09 BROOKLYN,BROOKLYN,998964,180678,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66258386533533,-73.94696442711462,"(40.66258386533533, -73.94696442711462)"
31473390,09/06/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11207,,,,,MOFFAT STREET,BROADWAY,INTERSECTION,BROOKLYN,,N/A,Assigned,10/06/2015 04:59:15 PM,09/06/2015 05:06:30 PM,04 BROOKLYN,BROOKLYN,1008998,188158,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.683092415737896,-73.91077013972507,"(40.683092415737896, -73.91077013972507)"
31474080,09/06/2015 12:00:00 AM,10/01/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10014,2 SHERIDAN SQUARE,SHERIDAN SQUARE,WASHINGTON PLACE,WEST 4 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,10/06/2015 11:26:47 AM,10/01/2015 12:00:00 AM,02 MANHATTAN,MANHATTAN,983707,206287,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73288681150958,-74.00195926994134,"(40.73288681150958, -74.00195926994134)"
31474096,09/06/2015 12:00:00 AM,10/26/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10305,134 DONGAN HILLS AVENUE,DONGAN HILLS AVENUE,ZOE STREET,CLETUS STREET,,,ADDRESS,STATEN ISLAND,,N/A,Closed,10/06/2015 11:06:45 AM,10/26/2015 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,957157,152991,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58655967761011,-74.09754364751566,"(40.58655967761011, -74.09754364751566)"
31474097,09/06/2015 12:00:00 AM,08/17/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10013,552 BROOME STREET,BROOME STREET,AVENUE OF THE AMERICAS,VARICK STREET,,,ADDRESS,NEW YORK,,N/A,Pending,10/06/2015 11:11:29 PM,08/17/2015 12:00:00 AM,02 MANHATTAN,MANHATTAN,982693,203183,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72436696882649,-74.00561729890477,"(40.72436696882649, -74.00561729890477)"
31474101,09/06/2015 12:00:00 AM,09/10/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,2720 BROADWAY,BROADWAY,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,10/06/2015 08:18:43 AM,09/10/2015 12:00:00 AM,07 MANHATTAN,MANHATTAN,993168,230637,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.799716771024734,-73.9677894817318,"(40.799716771024734, -73.9677894817318)"
31474188,09/06/2015 12:00:00 AM,10/22/2015 04:37:33 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213,877 EMPIRE BOULEVARD,EMPIRE BOULEVARD,SCHENECTADY AVENUE,UTICA AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/06/2015 01:53:21 PM,10/22/2015 04:37:33 PM,09 BROOKLYN,BROOKLYN,1002787,181032,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6635483382565,-73.93318372538536,"(40.6635483382565, -73.93318372538536)"
